type,vertex_count,edge_density,eigenvector_fp,eigenvector_energy,half_fp,half_energy
ER,100,0.3,0,0.31232323232323234,1,0.3098989898989899
ER,100,0.4,0,0.3478787878787879,1,0.3503030303030303
ER,100,0.5,2,0.36808080808080806,0,0.35838383838383836
ER,20,0.1,0,0.031578947368421054,4,0.021052631578947368
ER,20,0.2,6,0.05263157894736842,8,0.021052631578947368
ER,20,0.3,1,0.22105263157894736,1,0.21052631578947367
ER,20,0.4,0,0.24210526315789474,1,0.22105263157894736
ER,20,0.5,2,0.22105263157894736,3,0.23157894736842105
ER,50,0.1,0,0.09795918367346938,6,0.08979591836734693
ER,50,0.2,0,0.18612244897959185,2,0.18775510204081633
ER,50,0.3,2,0.2612244897959184,1,0.2612244897959184
ER,50,0.4,0,0.29551020408163264,4,0.3053061224489796
ER,50,0.5,6,0.3020408163265306,3,0.31183673469387757
ER,100,0.1,1,0.1191919191919192,0,0.11797979797979798
ER,100,0.2,0,0.22505050505050506,2,0.22545454545454546
ER,100,0.3,0,0.2965656565656566,0,0.2993939393939394
ER,100,0.4,0,0.3418181818181818,0,0.34505050505050505
ER,100,0.5,3,0.36363636363636365,0,0.36363636363636365
ER,20,0.1,0,0.05263157894736842,4,0.042105263157894736
ER,20,0.2,5,0.11578947368421053,10,0.11578947368421053
ER,20,0.3,1,0.16842105263157894,0,0.16842105263157894
ER,20,0.4,2,0.21052631578947367,2,0.22105263157894736
ER,20,0.5,0,0.25263157894736843,1,0.23157894736842105
ER,50,0.1,4,0.0963265306122449,2,0.08816326530612245
ER,50,0.2,2,0.19591836734693877,1,0.17959183673469387
ER,50,0.3,0,0.24816326530612245,1,0.24816326530612245
ER,50,0.4,2,0.29061224489795917,2,0.3053061224489796
ER,50,0.5,0,0.3036734693877551,1,0.31510204081632653
ER,100,0.1,0,0.11191919191919192,1,0.11313131313131314
ER,100,0.2,0,0.2197979797979798,1,0.22343434343434343
ER,100,0.3,0,0.3006060606060606,1,0.2993939393939394
ER,100,0.4,4,0.355959595959596,3,0.3434343434343434
ER,100,0.5,0,0.36323232323232324,2,0.35838383838383836
ER,20,0.1,3,0.06315789473684211,1,0.07368421052631578
ER,20,0.2,4,0.10526315789473684,4,0.11578947368421053
ER,20,0.3,4,0.12631578947368421,3,0.16842105263157894
ER,20,0.4,10,0.14736842105263157,10,0.14736842105263157
ER,20,0.5,1,0.23157894736842105,3,0.25263157894736843
ER,50,0.1,1,0.08163265306122448,7,0.07346938775510205
ER,50,0.2,0,0.1893877551020408,3,0.18775510204081633
ER,50,0.3,3,0.24,0,0.24979591836734694
ER,50,0.4,2,0.2938775510204082,4,0.29551020408163264
ER,50,0.5,1,0.31020408163265306,2,0.313469387755102
ER,100,0.1,0,0.11272727272727273,1,0.11232323232323232
ER,100,0.2,2,0.22343434343434343,0,0.22424242424242424
ER,100,0.3,0,0.29858585858585857,3,0.2993939393939394
ER,100,0.4,2,0.3466666666666667,1,0.34464646464646465
ER,100,0.5,0,0.36323232323232324,3,0.3595959595959596
ER,20,0.1,2,0.010526315789473684,2,0.031578947368421054
ER,20,0.2,2,0.10526315789473684,10,0.10526315789473684
ER,20,0.3,0,0.21052631578947367,1,0.2
ER,20,0.4,0,0.18947368421052632,2,0.24210526315789474
ER,20,0.5,0,0.2736842105263158,2,0.25263157894736843
ER,50,0.1,4,0.08,5,0.08163265306122448
ER,50,0.2,1,0.18612244897959185,0,0.18122448979591838
ER,50,0.3,1,0.2677551020408163,2,0.26448979591836735
ER,50,0.4,0,0.2922448979591837,0,0.3036734693877551
ER,50,0.5,2,0.29551020408163264,4,0.313469387755102
ER,100,0.1,2,0.11313131313131314,0,0.11555555555555555
ER,100,0.2,0,0.22545454545454546,3,0.2286868686868687
ER,100,0.3,0,0.30343434343434345,1,0.3002020202020202
ER,100,0.4,0,0.3406060606060606,2,0.34464646464646465
ER,100,0.5,0,0.3624242424242424,0,0.36363636363636365
ER,20,0.1,3,0.031578947368421054,10,0.021052631578947368
ER,20,0.2,0,0.12631578947368421,2,0.1368421052631579
ER,20,0.3,0,0.17894736842105263,8,0.12631578947368421
ER,20,0.4,2,0.18947368421052632,4,0.21052631578947367
ER,20,0.5,3,0.21052631578947367,10,0.1368421052631579
ER,50,0.1,5,0.08816326530612245,7,0.08
ER,50,0.2,2,0.1926530612244898,5,0.1763265306122449
ER,50,0.3,0,0.2530612244897959,1,0.2612244897959184
ER,50,0.4,1,0.2889795918367347,0,0.2873469387755102
ER,50,0.5,1,0.31183673469387757,2,0.3183673469387755
ER,100,0.1,1,0.12,1,0.11636363636363636
ER,100,0.2,2,0.22828282828282828,3,0.2206060606060606
ER,100,0.3,2,0.30383838383838385,3,0.3006060606060606
ER,100,0.4,2,0.3422222222222222,2,0.34505050505050505
ER,100,0.5,2,0.3595959595959596,4,0.362020202020202
ER,20,0.1,9,0.010526315789473684,0,0.031578947368421054
ER,20,0.2,6,0.10526315789473684,4,0.12631578947368421
ER,20,0.3,6,0.15789473684210525,1,0.21052631578947367
ER,20,0.4,2,0.18947368421052632,3,0.23157894736842105
ER,20,0.5,0,0.23157894736842105,1,0.24210526315789474
ER,50,0.1,0,0.0963265306122449,9,0.08489795918367347
ER,50,0.2,2,0.1910204081632653,4,0.18285714285714286
ER,50,0.3,1,0.24326530612244898,0,0.25795918367346937
ER,50,0.4,3,0.2873469387755102,2,0.2987755102040816
ER,50,0.5,1,0.31673469387755104,5,0.31020408163265306
ER,100,0.1,2,0.12282828282828283,1,0.12080808080808081
ER,100,0.2,0,0.22545454545454546,1,0.22383838383838384
ER,100,0.3,1,0.29292929292929293,1,0.2973737373737374
ER,100,0.4,0,0.3478787878787879,2,0.34383838383838383
ER,100,0.5,1,0.3591919191919192,1,0.36444444444444446
ER,20,0.1,3,0.021052631578947368,8,0.031578947368421054
ER,20,0.2,2,0.14736842105263157,2,0.12631578947368421
ER,20,0.3,3,0.18947368421052632,1,0.2
ER,20,0.4,1,0.16842105263157894,0,0.22105263157894736
ER,20,0.5,1,0.24210526315789474,10,0.17894736842105263
ER,50,0.1,1,0.0783673469387755,0,0.08326530612244898
ER,50,0.2,2,0.18285714285714286,0,0.18448979591836734
ER,50,0.3,0,0.24979591836734694,0,0.2546938775510204
ER,50,0.4,1,0.3004081632653061,2,0.29714285714285715
ER,50,0.5,0,0.32326530612244897,1,0.31673469387755104
ER,100,0.1,0,0.12444444444444444,0,0.12363636363636364
ER,100,0.2,0,0.21898989898989898,4,0.22181818181818183
ER,100,0.3,0,0.3086868686868687,1,0.30626262626262624
ER,100,0.4,0,0.3498989898989899,3,0.3503030303030303
ER,100,0.5,0,0.36404040404040405,5,0.362020202020202
ER,20,0.1,2,0.05263157894736842,1,0.042105263157894736
ER,20,0.2,1,0.15789473684210525,1,0.16842105263157894
ER,20,0.3,0,0.17894736842105263,2,0.2
ER,20,0.4,10,0.17894736842105263,2,0.22105263157894736
ER,20,0.5,2,0.22105263157894736,2,0.25263157894736843
ER,50,0.1,0,0.09795918367346938,5,0.09959183673469388
ER,50,0.2,3,0.20408163265306123,8,0.19918367346938776
ER,50,0.3,0,0.2530612244897959,5,0.24489795918367346
ER,50,0.4,3,0.2857142857142857,1,0.2987755102040816
ER,50,0.5,1,0.3036734693877551,1,0.30857142857142855
ER,100,0.1,0,0.11393939393939394,2,0.11515151515151516
ER,100,0.2,0,0.22505050505050506,1,0.22747474747474747
ER,100,0.3,5,0.29858585858585857,0,0.3014141414141414
ER,100,0.4,0,0.34505050505050505,3,0.3482828282828283
ER,100,0.5,0,0.3656565656565657,2,0.36
ER,20,0.1,3,0.031578947368421054,4,0.031578947368421054
ER,20,0.2,9,0.09473684210526316,8,0.08421052631578947
ER,20,0.3,2,0.15789473684210525,5,0.11578947368421053
ER,20,0.4,1,0.23157894736842105,6,0.17894736842105263
ER,20,0.5,1,0.21052631578947367,1,0.24210526315789474
ER,50,0.1,2,0.09306122448979592,3,0.08326530612244898
ER,50,0.2,0,0.19591836734693877,0,0.21224489795918366
ER,50,0.3,0,0.24,1,0.24816326530612245
ER,50,0.4,2,0.2938775510204082,0,0.3053061224489796
ER,50,0.5,1,0.31673469387755104,1,0.30857142857142855
ER,100,0.1,2,0.1195959595959596,0,0.11434343434343434
ER,100,0.2,0,0.23393939393939395,1,0.2298989898989899
ER,100,0.3,1,0.30464646464646467,0,0.30707070707070705
ER,100,0.4,0,0.341010101010101,1,0.3434343434343434
ER,100,0.5,0,0.36484848484848487,11,0.3608080808080808
ER,20,0.1,2,0.042105263157894736,1,0.05263157894736842
ER,20,0.2,6,0.07368421052631578,10,0.06315789473684211
ER,20,0.3,6,0.16842105263157894,1,0.17894736842105263
ER,20,0.4,3,0.2,4,0.22105263157894736
ER,20,0.5,2,0.24210526315789474,1,0.24210526315789474
ER,50,0.1,0,0.09142857142857143,0,0.09306122448979592
ER,50,0.2,0,0.18775510204081633,2,0.18612244897959185
ER,50,0.3,2,0.24816326530612245,1,0.24979591836734694
ER,50,0.4,0,0.27918367346938777,0,0.3069387755102041
ER,50,0.5,0,0.29551020408163264,2,0.31183673469387757
ER,100,0.1,0,0.1111111111111111,1,0.11555555555555555
ER,100,0.2,0,0.22424242424242424,0,0.22343434343434343
ER,100,0.3,1,0.3086868686868687,2,0.3058585858585859
ER,100,0.4,3,0.34626262626262627,0,0.34383838383838383
ER,100,0.5,2,0.36767676767676766,0,0.3575757575757576
ER,20,0.1,6,0.021052631578947368,3,0.031578947368421054
ER,20,0.2,0,0.15789473684210525,1,0.14736842105263157
ER,20,0.3,2,0.18947368421052632,0,0.2
ER,20,0.4,0,0.21052631578947367,8,0.16842105263157894
ER,20,0.5,10,0.16842105263157894,0,0.23157894736842105
ER,50,0.1,1,0.0963265306122449,2,0.09306122448979592
ER,50,0.2,1,0.16816326530612244,3,0.16816326530612244
ER,50,0.3,0,0.24489795918367346,0,0.25142857142857145
ER,50,0.4,2,0.2987755102040816,0,0.30857142857142855
ER,50,0.5,8,0.3036734693877551,1,0.30857142857142855
ER,100,0.1,0,0.12202020202020201,0,0.12363636363636364
ER,100,0.2,1,0.22787878787878788,2,0.23232323232323232
ER,100,0.3,0,0.29858585858585857,2,0.2961616161616162
ER,100,0.4,0,0.3490909090909091,1,0.3498989898989899
ER,100,0.5,0,0.3591919191919192,1,0.3612121212121212
ER,20,0.1,4,0.042105263157894736,3,0.042105263157894736
ER,20,0.2,2,0.11578947368421053,10,0.08421052631578947
ER,20,0.3,1,0.16842105263157894,4,0.10526315789473684
ER,20,0.4,10,0.1368421052631579,0,0.21052631578947367
ER,20,0.5,2,0.21052631578947367,10,0.16842105263157894
ER,50,0.1,1,0.10285714285714286,0,0.0946938775510204
ER,50,0.2,3,0.17959183673469387,1,0.1730612244897959
ER,50,0.3,0,0.25795918367346937,3,0.24489795918367346
ER,50,0.4,1,0.3020408163265306,4,0.29061224489795917
ER,50,0.5,1,0.3053061224489796,4,0.3036734693877551
ER,100,0.1,0,0.12363636363636364,1,0.12242424242424242
ER,100,0.2,2,0.22747474747474747,1,0.22464646464646465
ER,100,0.3,1,0.29535353535353537,0,0.301010101010101
ER,100,0.4,2,0.3422222222222222,1,0.34545454545454546
ER,100,0.5,1,0.3660606060606061,1,0.35555555555555557
ER,20,0.1,1,0.08421052631578947,1,0.07368421052631578
ER,20,0.2,1,0.09473684210526316,0,0.10526315789473684
ER,20,0.3,1,0.17894736842105263,2,0.16842105263157894
ER,20,0.4,1,0.21052631578947367,4,0.21052631578947367
ER,20,0.5,1,0.23157894736842105,0,0.23157894736842105
ER,50,0.1,1,0.08,3,0.07673469387755102
ER,50,0.2,1,0.16979591836734695,1,0.16816326530612244
ER,50,0.3,8,0.24816326530612245,0,0.24
ER,50,0.4,0,0.3036734693877551,5,0.2938775510204082
ER,50,0.5,0,0.3069387755102041,0,0.31673469387755104
ER,100,0.1,0,0.12080808080808081,2,0.11676767676767677
ER,100,0.2,0,0.22666666666666666,1,0.22505050505050506
ER,100,0.3,1,0.30424242424242426,3,0.3098989898989899
ER,100,0.4,0,0.3486868686868687,2,0.34545454545454546
ER,100,0.5,0,0.3616161616161616,1,0.3604040404040404
ER,20,0.1,8,0.042105263157894736,1,0.06315789473684211
ER,20,0.2,2,0.09473684210526316,10,0.06315789473684211
ER,20,0.3,0,0.18947368421052632,6,0.2
ER,20,0.4,3,0.2,4,0.22105263157894736
ER,20,0.5,10,0.16842105263157894,8,0.18947368421052632
ER,50,0.1,2,0.09959183673469388,0,0.10122448979591837
ER,50,0.2,2,0.16979591836734695,1,0.18285714285714286
ER,50,0.3,1,0.2563265306122449,0,0.2546938775510204
ER,50,0.4,3,0.2987755102040816,1,0.2922448979591837
ER,50,0.5,0,0.3069387755102041,0,0.3069387755102041
ER,100,0.1,0,0.11474747474747475,1,0.11191919191919192
ER,100,0.2,1,0.23474747474747476,2,0.23353535353535354
ER,100,0.3,1,0.3014141414141414,0,0.2997979797979798
ER,100,0.4,1,0.34585858585858587,3,0.3498989898989899
ER,100,0.5,1,0.3612121212121212,1,0.3612121212121212
ER,20,0.1,9,0.0,1,0.031578947368421054
ER,20,0.2,2,0.14736842105263157,1,0.14736842105263157
ER,20,0.3,3,0.15789473684210525,0,0.15789473684210525
ER,20,0.4,2,0.22105263157894736,1,0.23157894736842105
ER,20,0.5,2,0.23157894736842105,4,0.22105263157894736
ER,50,0.1,0,0.08,4,0.07183673469387755
ER,50,0.2,1,0.19428571428571428,0,0.19428571428571428
ER,50,0.3,0,0.2530612244897959,1,0.24816326530612245
ER,50,0.4,1,0.2987755102040816,2,0.3036734693877551
ER,50,0.5,0,0.31673469387755104,0,0.31673469387755104
ER,100,0.1,2,0.12727272727272726,1,0.12646464646464647
ER,100,0.2,0,0.2193939393939394,2,0.21818181818181817
ER,100,0.3,1,0.30505050505050507,0,0.3022222222222222
ER,100,0.4,0,0.3402020202020202,1,0.34383838383838383
ER,100,0.5,0,0.3595959595959596,0,0.36363636363636365
ER,20,0.1,2,0.07368421052631578,10,0.031578947368421054
ER,20,0.2,4,0.1368421052631579,8,0.05263157894736842
ER,20,0.3,6,0.17894736842105263,8,0.1368421052631579
ER,20,0.4,0,0.2,0,0.22105263157894736
ER,20,0.5,1,0.25263157894736843,10,0.21052631578947367
ER,50,0.1,3,0.08,4,0.08163265306122448
ER,50,0.2,1,0.17469387755102042,4,0.1730612244897959
ER,50,0.3,0,0.26448979591836735,1,0.2595918367346939
ER,50,0.4,0,0.31020408163265306,0,0.2922448979591837
ER,50,0.5,5,0.3036734693877551,0,0.31183673469387757
ER,100,0.1,0,0.10383838383838384,0,0.10868686868686869
ER,100,0.2,0,0.21454545454545454,2,0.21171717171717172
ER,100,0.3,2,0.30505050505050507,0,0.3022222222222222
ER,100,0.4,3,0.3414141414141414,1,0.3490909090909091
ER,100,0.5,1,0.3656565656565657,1,0.3616161616161616
ER,20,0.1,2,0.09473684210526316,2,0.09473684210526316
ER,20,0.2,10,0.12631578947368421,1,0.12631578947368421
ER,20,0.3,10,0.08421052631578947,0,0.14736842105263157
ER,20,0.4,2,0.24210526315789474,8,0.16842105263157894
ER,20,0.5,0,0.24210526315789474,0,0.17894736842105263
ER,50,0.1,2,0.0963265306122449,9,0.09142857142857143
ER,50,0.2,0,0.17795918367346938,0,0.18775510204081633
ER,50,0.3,0,0.25795918367346937,1,0.2595918367346939
ER,50,0.4,1,0.2987755102040816,0,0.29551020408163264
ER,50,0.5,0,0.31510204081632653,1,0.2938775510204082
ER,100,0.1,4,0.12121212121212122,3,0.11878787878787879
ER,100,0.2,2,0.21333333333333335,1,0.2109090909090909
ER,100,0.3,0,0.3054545454545455,0,0.30343434343434345
ER,100,0.4,1,0.3519191919191919,0,0.35313131313131313
ER,100,0.5,0,0.35434343434343435,1,0.36282828282828283
ER,20,0.1,2,0.05263157894736842,3,0.06315789473684211
ER,20,0.2,3,0.12631578947368421,2,0.10526315789473684
ER,20,0.3,1,0.2,6,0.14736842105263157
ER,20,0.4,2,0.21052631578947367,0,0.23157894736842105
ER,20,0.5,1,0.25263157894736843,1,0.21052631578947367
ER,50,0.1,2,0.08326530612244898,8,0.07673469387755102
ER,50,0.2,1,0.1763265306122449,0,0.17959183673469387
ER,50,0.3,2,0.2612244897959184,0,0.24816326530612245
ER,50,0.4,1,0.2987755102040816,3,0.2987755102040816
ER,50,0.5,0,0.31510204081632653,0,0.31510204081632653
ER,100,0.1,1,0.12,0,0.12242424242424242
ER,100,0.2,0,0.22181818181818183,3,0.22626262626262628
ER,100,0.3,0,0.3006060606060606,3,0.2993939393939394
ER,100,0.4,0,0.341010101010101,2,0.34585858585858587
ER,100,0.5,1,0.3616161616161616,4,0.3591919191919192
ER,20,0.1,10,0.0,4,0.05263157894736842
ER,20,0.2,6,0.10526315789473684,10,0.08421052631578947
ER,20,0.3,7,0.16842105263157894,4,0.12631578947368421
ER,20,0.4,2,0.16842105263157894,3,0.21052631578947367
ER,20,0.5,1,0.21052631578947367,1,0.23157894736842105
ER,50,0.1,0,0.09306122448979592,4,0.09795918367346938
ER,50,0.2,2,0.16816326530612244,0,0.16489795918367348
ER,50,0.3,1,0.24653061224489795,25,0.21061224489795918
ER,50,0.4,1,0.31183673469387757,4,0.3004081632653061
ER,50,0.5,0,0.31020408163265306,1,0.3069387755102041
ER,100,0.1,2,0.11555555555555555,1,0.11191919191919192
ER,100,0.2,0,0.23232323232323232,2,0.22828282828282828
ER,100,0.3,0,0.3014141414141414,0,0.3090909090909091
ER,100,0.4,0,0.3418181818181818,1,0.3434343434343434
ER,100,0.5,2,0.35878787878787877,0,0.3595959595959596
ER,20,0.1,4,0.031578947368421054,10,0.031578947368421054
ER,20,0.2,3,0.1368421052631579,10,0.08421052631578947
ER,20,0.3,3,0.16842105263157894,6,0.15789473684210525
ER,20,0.4,0,0.2,0,0.2
ER,20,0.5,1,0.24210526315789474,6,0.22105263157894736
ER,50,0.1,1,0.0963265306122449,2,0.08979591836734693
ER,50,0.2,1,0.1763265306122449,1,0.17142857142857143
ER,50,0.3,0,0.2546938775510204,1,0.2595918367346939
ER,50,0.4,0,0.3020408163265306,9,0.2808163265306122
ER,50,0.5,0,0.3004081632653061,3,0.31510204081632653
ER,100,0.1,1,0.11515151515151516,0,0.11434343434343434
ER,100,0.2,1,0.2193939393939394,1,0.2197979797979798
ER,100,0.3,1,0.29858585858585857,0,0.2957575757575758
ER,100,0.4,2,0.34505050505050505,1,0.3482828282828283
ER,100,0.5,0,0.36444444444444446,0,0.3612121212121212
ER,20,0.1,10,0.010526315789473684,0,0.05263157894736842
ER,20,0.2,0,0.10526315789473684,2,0.12631578947368421
ER,20,0.3,6,0.17894736842105263,2,0.2
ER,20,0.4,3,0.21052631578947367,6,0.16842105263157894
ER,20,0.5,2,0.23157894736842105,1,0.22105263157894736
ER,50,0.1,0,0.1126530612244898,3,0.10612244897959183
ER,50,0.2,0,0.17795918367346938,0,0.19428571428571428
ER,50,0.3,1,0.2530612244897959,0,0.2563265306122449
ER,50,0.4,1,0.31510204081632653,4,0.2873469387755102
ER,50,0.5,2,0.32816326530612244,3,0.2987755102040816
ER,100,0.1,0,0.11676767676767677,2,0.11717171717171718
ER,100,0.2,0,0.22545454545454546,0,0.22424242424242424
ER,100,0.3,1,0.29818181818181816,0,0.3014141414141414
ER,100,0.4,0,0.3498989898989899,0,0.3466666666666667
ER,100,0.5,1,0.3591919191919192,0,0.35797979797979795
ER,20,0.1,3,0.07368421052631578,10,0.031578947368421054
ER,20,0.2,0,0.10526315789473684,5,0.11578947368421053
ER,20,0.3,6,0.1368421052631579,7,0.15789473684210525
ER,20,0.4,1,0.22105263157894736,3,0.22105263157894736
ER,20,0.5,0,0.24210526315789474,1,0.24210526315789474
ER,50,0.1,0,0.0946938775510204,4,0.09142857142857143
ER,50,0.2,1,0.1910204081632653,1,0.18122448979591838
ER,50,0.3,0,0.25795918367346937,0,0.27591836734693875
ER,50,0.4,0,0.2808163265306122,0,0.31020408163265306
ER,50,0.5,0,0.31510204081632653,0,0.3004081632653061
ER,100,0.1,0,0.11838383838383838,1,0.1195959595959596
ER,100,0.2,0,0.21575757575757576,0,0.21616161616161617
ER,100,0.3,1,0.30343434343434345,1,0.30747474747474746
ER,100,0.4,4,0.3519191919191919,0,0.34949494949494947
ER,100,0.5,0,0.36363636363636365,1,0.362020202020202
ER,20,0.1,3,0.031578947368421054,5,0.031578947368421054
ER,20,0.2,1,0.15789473684210525,2,0.1368421052631579
ER,20,0.3,1,0.2,6,0.15789473684210525
ER,20,0.4,1,0.24210526315789474,1,0.2
ER,20,0.5,0,0.22105263157894736,0,0.22105263157894736
ER,50,0.1,0,0.08,0,0.07673469387755102
ER,50,0.2,1,0.1926530612244898,0,0.18448979591836734
ER,50,0.3,0,0.2710204081632653,3,0.26612244897959186
ER,50,0.4,0,0.3020408163265306,0,0.2889795918367347
ER,50,0.5,1,0.3036734693877551,0,0.32326530612244897
ER,100,0.1,0,0.11595959595959596,1,0.11757575757575757
ER,100,0.2,0,0.21373737373737373,1,0.2197979797979798
ER,100,0.3,0,0.3022222222222222,1,0.30424242424242426
ER,100,0.4,1,0.3422222222222222,1,0.3426262626262626
ER,100,0.5,1,0.35878787878787877,0,0.36363636363636365
ER,20,0.1,6,0.05263157894736842,4,0.031578947368421054
ER,20,0.2,0,0.14736842105263157,3,0.14736842105263157
ER,20,0.3,2,0.16842105263157894,1,0.18947368421052632
ER,20,0.4,10,0.18947368421052632,4,0.2
ER,20,0.5,2,0.18947368421052632,10,0.17894736842105263
ER,50,0.1,5,0.08653061224489796,2,0.08326530612244898
ER,50,0.2,2,0.16,1,0.1763265306122449
ER,50,0.3,1,0.22857142857142856,5,0.22693877551020408
ER,50,0.4,0,0.2857142857142857,1,0.29551020408163264
ER,50,0.5,0,0.31183673469387757,1,0.3004081632653061
ER,100,0.1,0,0.1191919191919192,1,0.11717171717171718
ER,100,0.2,3,0.22383838383838384,0,0.22424242424242424
ER,100,0.3,0,0.301010101010101,1,0.3002020202020202
ER,100,0.4,1,0.3482828282828283,1,0.3474747474747475
ER,100,0.5,0,0.3575757575757576,1,0.36444444444444446
ER,20,0.1,5,0.042105263157894736,3,0.042105263157894736
ER,20,0.2,10,0.12631578947368421,10,0.1368421052631579
ER,20,0.3,10,0.11578947368421053,3,0.1368421052631579
ER,20,0.4,1,0.18947368421052632,1,0.23157894736842105
ER,20,0.5,2,0.24210526315789474,1,0.23157894736842105
ER,50,0.1,1,0.0783673469387755,1,0.07510204081632653
ER,50,0.2,0,0.17959183673469387,2,0.17795918367346938
ER,50,0.3,1,0.23346938775510204,3,0.2416326530612245
ER,50,0.4,0,0.3020408163265306,1,0.2987755102040816
ER,50,0.5,2,0.3004081632653061,0,0.32326530612244897
ER,100,0.1,0,0.11878787878787879,3,0.11838383838383838
ER,100,0.2,2,0.22303030303030302,0,0.22343434343434343
ER,100,0.3,1,0.2957575757575758,0,0.296969696969697
